weapon,skin,wear,float,pattern,stattrak,price,phase,backside_blue,backside_purple,backside_gold,playside_blue,playside_purple,playside_gold,stickers_count,stickers_total_value,stickers_avg_value,stickers_max_value,stickers_total_over_price,slot0_name,slot0_price,slot1_name,slot1_price,slot2_name,slot2_price,slot3_name,slot3_price,market_hash_name
AK-47,Case Hardened,Factory New,0.0199281647801399,985,0,1060.0,,5.39,,,34.41,,,5,692.0,138.4,138.4,0.6528301886792452,Sticker | SK Gaming (Holo) | Atlanta 2017,138.4,Sticker | SK Gaming (Holo) | Atlanta 2017,138.4,Sticker | SK Gaming (Holo) | Atlanta 2017,138.4,Sticker | SK Gaming (Holo) | Atlanta 2017,138.4,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0215493875741478,985,0,631.5,,5.39,,,34.41,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.021746474609768234,985,0,610.72,,5.39,,,34.41,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0211894586682319,202,0,1000.0,,2.63,,,24.26,,,4,22.29,5.5725,7.17,0.02229,Sticker | Froggles (Holo),0.78,Sticker | BullHit (Lenticular),7.17,Sticker | BullHit (Lenticular),7.17,Sticker | BullHit (Lenticular),7.17,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.03036064293306081,202,0,976.46,,2.63,,,24.26,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.026844163213237626,202,0,937.38,,2.63,,,24.26,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0233694426715374,205,0,900.0,,0.0,,,31.13,,,4,71.28,17.82,17.82,0.0792,Sticker | Cloud9 (Holo) | Antwerp 2022,17.82,Sticker | Cloud9 (Holo) | Antwerp 2022,17.82,Sticker | Cloud9 (Holo) | Antwerp 2022,17.82,Sticker | Cloud9 (Holo) | Antwerp 2022,17.82,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.02310260928830061,205,0,833.18,,0.0,,,31.13,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.03212597177103706,205,0,839.93,,0.0,,,31.13,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0122203500941395,135,0,580.47,,21.6,,,1.91,,,4,33.37,8.3425,12.61,0.0574878977380398,Sticker | dexter (Gold) | Rio 2022,12.61,Sticker | Aleksib (Gold) | Rio 2022,6.06,Sticker | autimatic (Gold) | Rio 2022,9.73,Sticker | Outsiders (Gold) | Rio 2022,4.97,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.011690138115278576,135,0,536.12,,21.6,,,1.91,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.008851730040990543,135,0,550.05,,21.6,,,1.91,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0256975479423999,459,0,700.0,,1.03,,,2.47,,,5,101.45,20.29,23.11,0.1449285714285714,Sticker | Great Wave (Foil),23.11,Sticker | Great Wave (Foil),23.11,Sticker | Great Wave (Foil),23.11,Sticker | Dragon Lore (Foil),16.06,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.024475777148500834,459,0,582.14,,1.03,,,2.47,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.032223386426287054,459,0,635.61,,1.03,,,2.47,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0314933694899082,571,0,4400.0,,0.0,,,14.5,,,5,11.31,2.262,3.14,0.0025704545454545,Sticker | mopoz (Holo) | Copenhagen 2024,1.59,Sticker | dav1g (Holo) | Copenhagen 2024,2.43,Sticker | stadodo (Holo) | Copenhagen 2024,1.78,Sticker | adamS (Holo) | Copenhagen 2024,3.14,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.024298351269880412,571,0,4412.43,,0.0,,,14.5,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.023664884312617068,571,0,4464.31,,0.0,,,14.5,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.020943958312273,162,0,1111.0,,32.5,,,15.42,,,4,44.28,11.07,11.07,0.0398559855985598,Sticker | Global Elite (Foil),11.07,Sticker | Global Elite (Foil),11.07,Sticker | Global Elite (Foil),11.07,Sticker | Global Elite (Foil),11.07,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.01656863398905317,162,0,1085.45,,32.5,,,15.42,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.025483850598010654,162,0,1097.12,,32.5,,,15.42,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0080658867955207,454,0,929.87,,3.19,,,0.31,,,5,47.14,9.428,16.06,0.0506952584769914,Sticker | Stone Scales (Foil),7.77,Sticker | Stone Scales (Foil),7.77,Sticker | Stone Scales (Foil),7.77,Sticker | Stone Scales (Foil),7.77,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.00022070571463863112,454,0,921.82,,3.19,,,0.31,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.002670166613418315,454,0,844.07,,3.19,,,0.31,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0360649824142456,784,0,5000.0,,3.92,,,0.0,,,4,66.52,16.63,16.63,0.013304,Sticker | Tyloo (Holo) | Stockholm 2021,16.63,Sticker | Tyloo (Holo) | Stockholm 2021,16.63,Sticker | Tyloo (Holo) | Stockholm 2021,16.63,Sticker | Tyloo (Holo) | Stockholm 2021,16.63,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.037162031802075265,784,0,4870.66,,3.92,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.04266077727689386,784,0,5086.46,,3.92,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.026716211810708,882,0,1600.0,,33.56,,,11.13,,,4,1132.37,283.0925,1121.72,0.7077312499999999,Sticker | Bish (Holo),4.65,Sticker | Fnatic (Holo) | Katowice 2014,1121.72,Sticker | Bish (Holo),4.65,Sticker | Teamwork (Holo),1.35,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.023058989667162307,882,0,979.35,,33.56,,,11.13,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.022534568573510372,882,0,938.33,,33.56,,,11.13,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0188096947968006,824,0,642.99,,10.21,,,1.46,,,4,1086.02,271.505,778.58,1.6890153812656494,Sticker | PENTA Sports (Holo) | Katowice 2015,102.48,Sticker | PENTA Sports (Holo) | Katowice 2015,102.48,Sticker | PENTA Sports (Holo) | Katowice 2015,102.48,Sticker | nex (Gold) | Krakow 2017,778.58,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.013928996608152654,824,0,249.54,,10.21,,,1.46,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.012101851148440963,824,0,228.24,,10.21,,,1.46,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0433393493294715,648,0,878.32,,11.06,,,41.19,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0633638352155685,376,0,780.57,,59.79,,,0.0,,,1,29.35,29.35,29.35,0.0376007276733669,Sticker | ESL One Cologne 2014 (Blue),29.35,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.062065776415629256,376,0,789.32,,59.79,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.07119738054066678,376,0,770.99,,59.79,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0214339364320039,592,0,13718.37,,7.9,,,64.07,,,4,2667.31,666.8275,743.54,0.1944334494550008,Sticker | Titan (Holo) | Katowice 2015,743.54,Sticker | Titan (Holo) | Katowice 2015,743.54,Sticker | Titan (Holo) | Katowice 2015,743.54,Sticker | Crown (Foil),436.69,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.029249786249574396,592,0,11937.14,,7.9,,,64.07,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.02181110363973288,592,0,11273.84,,7.9,,,64.07,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0232664700597524,189,0,1966.89,,0.0,,,42.64,,,4,1746.76,436.69,436.69,0.8880822008348204,Sticker | Crown (Foil),436.69,Sticker | Crown (Foil),436.69,Sticker | Crown (Foil),436.69,Sticker | Crown (Foil),436.69,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.02870671870197216,189,0,1058.58,,0.0,,,42.64,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0207396246372266,189,0,999.49,,0.0,,,42.64,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0273318625986576,704,0,1334.9,,48.6,,,28.18,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0537252090871334,321,0,14500.0,,0.49,,,72.77,,,1,3.28,3.28,3.28,0.0002262068965517,"Sticker | donk (Holo, Champion) | Shanghai 2024",3.28,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.05866100131411392,321,0,14152.37,,0.49,,,72.77,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.06246147209780899,321,0,14121.21,,0.49,,,72.77,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0210074298083782,92,0,1999.99,,9.99,,,44.81,,,2,7.04,3.52,3.52,0.003520017600088,Sticker | Cloud9 (Holo) | Rio 2022,3.52,Sticker | Cloud9 (Holo) | Rio 2022,3.52,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.01346258845660792,92,0,2058.96,,9.99,,,44.81,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.01407311614086808,92,0,1929.05,,9.99,,,44.81,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0581225380301475,0,0,1214.2,,7.06,,,1.31,,,1,22198.91,22198.91,22198.91,18.282745840882885,Sticker | Team LDLC.com (Holo) | Katowice 2014,22198.91,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.06011019386056437,0,0,65.33,,7.06,,,1.31,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.05205123134443896,0,0,61.77,,7.06,,,1.31,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0586952678859233,895,0,1265.8,,8.01,,,6.92,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0560442805290222,784,0,2303.43,,3.92,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0247040633112192,657,0,1272.54,,11.14,,,16.36,,,4,1197.4,299.35,299.35,0.9409527401889136,Sticker | Virtus.Pro (Holo) | DreamHack 2014,299.35,Sticker | Virtus.Pro (Holo) | DreamHack 2014,299.35,Sticker | Virtus.Pro (Holo) | DreamHack 2014,299.35,Sticker | Virtus.Pro (Holo) | DreamHack 2014,299.35,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.030252160076042752,657,0,686.56,,11.14,,,16.36,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.02471888703526605,657,0,632.28,,11.14,,,16.36,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0221096836030483,405,0,590.0,,12.31,,,17.64,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0682396590709686,670,0,17000.0,,2.46,,,70.96,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0027790407184511,784,0,3420.0,,3.92,,,0.0,,,4,1746.76,436.69,436.69,0.510748538011696,Sticker | Crown (Foil),436.69,Sticker | Crown (Foil),436.69,Sticker | Crown (Foil),436.69,Sticker | Crown (Foil),436.69,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0,784,0,2202.58,,3.92,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0,784,0,2304.0,,3.92,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0690117105841636,261,0,614.15,,1.93,,,23.79,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0455827005207538,386,0,669.99,,0.04,,,1.83,,,5,686.47,137.294,322.33,1.0245973820504783,Sticker | Virtus.pro (Holo) | Katowice 2015,322.33,Sticker | TSM Kinguin (Holo) | Katowice 2015,138.11,Sticker | Team EnVyUs (Foil) | Katowice 2015,79.07,Sticker | TSM Kinguin (Holo) | Katowice 2015,138.11,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.03801935061332442,386,0,331.13,,0.04,,,1.83,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.04946794923361153,386,0,333.61,,0.04,,,1.83,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0396673455834388,578,0,799.95,,4.66,,,28.36,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0466464236378669,905,0,11064.91,,0.18,,,58.92,,,5,0.08,0.016,0.04,7.230063326317159e-06,Sticker | Aurora | Austin 2025,0.01,Sticker | Aurora | Austin 2025,0.01,Sticker | G2 Esports (Foil) | Austin 2025,0.04,Sticker | Aurora | Austin 2025,0.01,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.04064193667106805,905,0,11401.34,,0.18,,,58.92,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.050954566230182935,905,0,11329.26,,0.18,,,58.92,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0480513013899326,420,0,681.0,,18.04,,,33.98,,,4,0.1,0.025,0.07,0.0001468428781204,Sticker | Team Spirit (Foil) | Austin 2025,0.07,Sticker | Natus Vincere | Austin 2025,0.01,Sticker | Natus Vincere | Austin 2025,0.01,Sticker | Natus Vincere | Austin 2025,0.01,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.04067245642107886,420,0,655.28,,18.04,,,33.98,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.05660255241006275,420,0,673.93,,18.04,,,33.98,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0590899586677551,849,0,1249.99,,26.4,,,44.95,,,5,1645.9,329.18,538.04,1.3167305338442707,Sticker | JUST (Holo) | Copenhagen 2024,2.37,Sticker | Cloud9 (Holo) | DreamHack 2014,538.04,Sticker | KOI (Holo) | Copenhagen 2024,29.41,Sticker | Cloud9 (Holo) | DreamHack 2014,538.04,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0551089325033739,849,0,538.93,,26.4,,,44.95,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.06234724292302675,849,0,564.13,,26.4,,,44.95,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.044292826205492,481,0,750.0,,1.41,,,34.52,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0647686868906021,233,0,692.61,,23.73,,,1.08,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0697923153638839,969,0,1475.05,,7.73,,,51.85,,,1,538.04,538.04,538.04,0.3647605165926578,Sticker | Cloud9 (Holo) | DreamHack 2014,538.04,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.065521239901525,969,0,1126.73,,7.73,,,51.85,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.06028950519160903,969,0,1086.78,,7.73,,,51.85,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0651606693863868,4,0,3777.0,,2.41,,,58.95,,,4,1088.27,272.0675,436.69,0.2881307916335716,Sticker | Magisk (Foil) | Atlanta 2017,282.15,Sticker | cajunb (Foil) | Atlanta 2017,193.87,Sticker | k0nfig (Foil) | Atlanta 2017,175.56,Sticker | Crown (Foil),436.69,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.06784017162000851,4,0,2816.6,,2.41,,,58.95,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.05796746132766505,4,0,2908.44,,2.41,,,58.95,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0185609199106693,236,0,8644.69,,31.27,,,43.93,,,5,141206.51,28241.302000000003,141149.23,16.334479316204515,Sticker | Move It (Foil),13.59,Sticker | Move It (Foil),13.59,Sticker | Global Elite (Foil),11.07,Sticker | Titan (Holo) | Katowice 2014,141149.23,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.027885558153532934,236,0,503.49,,31.27,,,43.93,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.027221384342673523,236,0,513.88,,31.27,,,43.93,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0449556894600391,430,0,1107.57,,1.98,,,42.11,,,4,173.83,43.4575,139.71,0.1569471906967505,Sticker | shroud (Foil) | Cluj-Napoca 2015,139.71,Sticker | Loving Eyes (Holo),4.5,Sticker | KOI (Holo) | Copenhagen 2024,29.41,Sticker | donk | Austin 2025,0.21,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.04430332149114493,430,0,984.58,,1.98,,,42.11,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.03531242513957885,430,0,919.9,,1.98,,,42.11,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0547153353691101,903,0,844.9,,0.0,,,22.11,,,3,127.35,42.45,58.54,0.1507278967925198,Sticker | Stewie2K (Foil) | Krakow 2017,40.59,Sticker | Skadoodle (Foil) | Krakow 2017,28.22,Sticker | shroud (Foil) | Krakow 2017,58.54,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.06130390766676483,903,0,756.02,,0.0,,,22.11,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.04936815020843877,903,0,736.49,,0.0,,,22.11,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.052112378180027,842,0,700.0,,39.84,,,32.2,,,5,46.89,9.378,13.59,0.0669857142857142,Sticker | XANTARES (Gold) | Austin 2025,3.91,Sticker | Move It (Foil),13.59,Sticker | Move It (Foil),13.59,Sticker | Move It (Foil),13.59,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.05423269459402722,842,0,680.18,,39.84,,,32.2,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.05417452132680151,842,0,650.32,,39.84,,,32.2,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0328389517962932,862,0,1482.0,,0.0,,,41.55,,,1,4.15,4.15,4.15,0.002800269905533,Sticker | Infinite Diamond (Holo),4.15,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.030322632664436855,862,0,1466.91,,0.0,,,41.55,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.03587757230789269,862,0,1532.17,,0.0,,,41.55,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0520131476223468,917,0,955.38,,5.56,,,45.54,,,1,1.15,1.15,1.15,0.0012037095187255,Sticker | Complexity Gaming (Holo) | Paris 2023,1.15,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.05109108526387279,917,0,930.17,,5.56,,,45.54,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.046746394882298425,917,0,977.71,,5.56,,,45.54,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.0148327723145484,401,0,800.0,,4.72,,,12.54,,,2,104.19,52.095,102.41,0.1302375,Sticker | Cloud9 (Holo) | Cologne 2014,102.41,Sticker | Cedar Creek (Holo),1.78,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.021164147583026607,401,0,679.88,,4.72,,,12.54,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.006163949453651963,401,0,714.5,,4.72,,,12.54,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.043288841843605,641,0,700.0,,22.25,,,9.38,,,4,71.28,17.82,17.82,0.1018285714285714,Sticker | Cloud9 (Holo) | Antwerp 2022,17.82,Sticker | Cloud9 (Holo) | Antwerp 2022,17.82,Sticker | Cloud9 (Holo) | Antwerp 2022,17.82,Sticker | Cloud9 (Holo) | Antwerp 2022,17.82,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.03621230672745897,641,0,655.93,,22.25,,,9.38,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.03949553532208649,641,0,612.68,,22.25,,,9.38,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
AK-47,Case Hardened,Factory New,0.045406550168991,670,0,19200.0,,2.46,,,70.96,,,1,436.69,436.69,436.69,0.0227442708333333,Sticker | Crown (Foil),436.69,,0.0,,0.0,,0.0,AK-47 | Case Hardened (Factory New)
