weapon,skin,wear,float,pattern,stattrak,price,phase,backside_blue,backside_purple,backside_gold,playside_blue,playside_purple,playside_gold,stickers_count,stickers_total_value,stickers_avg_value,stickers_max_value,stickers_total_over_price,slot0_name,slot0_price,slot1_name,slot1_price,slot2_name,slot2_price,slot3_name,slot3_price,market_hash_name
Karambit,Case Hardened,Factory New,0.0125106321647763,777,0,3791.9,,0.02,0.82,99.15,32.48,16.61,50.91,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Factory New)
Karambit,Case Hardened,Minimal Wear,0.1430211067199707,549,0,925.25,,14.49,12.38,73.12,7.38,6.89,85.73,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.13570666243287932,549,0,967.15,,14.49,12.38,73.12,7.38,6.89,85.73,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.13465782024557546,549,0,926.64,,14.49,12.38,73.12,7.38,6.89,85.73,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1332597103426748,549,0,965.59,,14.49,12.38,73.12,7.38,6.89,85.73,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1233261078596115,379,0,1042.25,,17.0,4.34,78.67,30.77,17.47,51.76,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.10991042056289223,379,0,994.82,,17.0,4.34,78.67,30.77,17.47,51.76,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.12072999025973302,379,0,1093.57,,17.0,4.34,78.67,30.77,17.47,51.76,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.13899319850980807,379,0,1068.16,,17.0,4.34,78.67,30.77,17.47,51.76,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.101804569363594,609,0,1049.99,,6.38,6.6,87.02,27.23,10.55,62.22,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.117436268998735,609,0,1091.3,,6.38,6.6,87.02,27.23,10.55,62.22,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.10255890377905197,609,0,1030.66,,6.38,6.6,87.02,27.23,10.55,62.22,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.11268506664803352,609,0,1066.96,,6.38,6.6,87.02,27.23,10.55,62.22,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1213056594133377,60,0,1569.0,,4.47,7.77,87.75,42.35,7.63,50.02,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1162519685682861,60,0,1505.37,,4.47,7.77,87.75,42.35,7.63,50.02,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.13117724386729873,60,0,1531.73,,4.47,7.77,87.75,42.35,7.63,50.02,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.13877818543468887,60,0,1528.36,,4.47,7.77,87.75,42.35,7.63,50.02,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.0927351862192154,88,0,2257.1,,77.79,4.22,17.99,8.12,1.89,89.99,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.07764550351567484,88,0,2331.84,,77.79,4.22,17.99,8.12,1.89,89.99,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.07886655888419515,88,0,2184.71,,77.79,4.22,17.99,8.12,1.89,89.99,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.09671049788004914,88,0,2341.64,,77.79,4.22,17.99,8.12,1.89,89.99,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1281364560127258,599,0,916.12,,3.58,3.3,93.12,14.4,2.97,82.63,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.11599384264130873,599,0,898.74,,3.58,3.3,93.12,14.4,2.97,82.63,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1392326495423729,599,0,959.34,,3.58,3.3,93.12,14.4,2.97,82.63,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1281661034608195,599,0,883.5,,3.58,3.3,93.12,14.4,2.97,82.63,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1053998619318008,953,0,1893.0,,43.42,18.74,37.84,53.27,13.64,33.09,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.08595731344012886,953,0,1841.82,,43.42,18.74,37.84,53.27,13.64,33.09,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.09067275064326163,953,0,1926.63,,43.42,18.74,37.84,53.27,13.64,33.09,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.09027316211694204,953,0,1894.2,,43.42,18.74,37.84,53.27,13.64,33.09,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1065874397754669,896,0,22654.71,,0.43,3.77,95.8,0.78,8.24,90.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.11435793720118237,896,0,22838.48,,0.43,3.77,95.8,0.78,8.24,90.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.09457846584186921,896,0,23343.7,,0.43,3.77,95.8,0.78,8.24,90.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.11520372496009898,896,0,23196.12,,0.43,3.77,95.8,0.78,8.24,90.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1161435842514038,667,0,1245.0,,61.02,4.16,34.81,0.51,2.5,96.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.10138589431369632,667,0,1198.16,,61.02,4.16,34.81,0.51,2.5,96.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1332460862916641,667,0,1232.25,,61.02,4.16,34.81,0.51,2.5,96.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.10818153192264138,667,0,1243.58,,61.02,4.16,34.81,0.51,2.5,96.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1147688776254654,509,0,12750.81,,24.78,15.07,60.16,68.19,15.5,16.31,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1212834461360087,509,0,13331.77,,24.78,15.07,60.16,68.19,15.5,16.31,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.10622672670074759,509,0,13292.48,,24.78,15.07,60.16,68.19,15.5,16.31,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.09576325728091564,509,0,12821.19,,24.78,15.07,60.16,68.19,15.5,16.31,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.084744781255722,343,0,900.0,,0.67,9.97,89.36,17.72,4.99,77.29,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.0901037857229654,343,0,864.53,,0.67,9.97,89.36,17.72,4.99,77.29,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.0703583651382785,343,0,892.72,,0.67,9.97,89.36,17.72,4.99,77.29,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.10339405774144927,343,0,908.64,,0.67,9.97,89.36,17.72,4.99,77.29,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1206046342849731,335,0,1585.98,,13.78,11.55,74.66,61.36,9.34,29.31,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.13792556314898155,335,0,1634.25,,13.78,11.55,74.66,61.36,9.34,29.31,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.11929989834718477,335,0,1631.14,,13.78,11.55,74.66,61.36,9.34,29.31,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.10131810564405261,335,0,1523.99,,13.78,11.55,74.66,61.36,9.34,29.31,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1303262114524841,548,0,1216.56,,15.38,5.47,79.15,0.11,0.94,98.95,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.14350335604779355,548,0,1252.67,,15.38,5.47,79.15,0.11,0.94,98.95,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.11963184113114145,548,0,1220.3,,15.38,5.47,79.15,0.11,0.94,98.95,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.13456684428048454,548,0,1261.3,,15.38,5.47,79.15,0.11,0.94,98.95,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.0884876251220703,522,0,2100.0,,39.69,22.97,37.34,64.56,4.61,30.83,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.09261191141561932,522,0,2081.64,,39.69,22.97,37.34,64.56,4.61,30.83,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.0834549868583576,522,0,2084.44,,39.69,22.97,37.34,64.56,4.61,30.83,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.09456486614526927,522,0,2177.17,,39.69,22.97,37.34,64.56,4.61,30.83,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1290060132741928,522,0,2000.0,,39.69,22.97,37.34,64.56,4.61,30.83,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1271618885572448,522,0,1949.57,,39.69,22.97,37.34,64.56,4.61,30.83,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.11847250779409606,522,0,2049.2,,39.69,22.97,37.34,64.56,4.61,30.83,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.14166876381114923,522,0,1921.06,,39.69,22.97,37.34,64.56,4.61,30.83,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1046717837452888,2,0,2603.89,,40.26,15.97,43.78,0.01,0.02,99.97,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.08733413802349592,2,0,2628.48,,40.26,15.97,43.78,0.01,0.02,99.97,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.09051871351299673,2,0,2688.43,,40.26,15.97,43.78,0.01,0.02,99.97,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.09708517070225177,2,0,2511.16,,40.26,15.97,43.78,0.01,0.02,99.97,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1331921517848968,260,0,946.8,,26.79,6.0,67.2,18.53,16.41,65.06,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1500309706843948,260,0,915.13,,26.79,6.0,67.2,18.53,16.41,65.06,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.12458095507841421,260,0,914.0,,26.79,6.0,67.2,18.53,16.41,65.06,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.11781175433151099,260,0,901.46,,26.79,6.0,67.2,18.53,16.41,65.06,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1444161981344223,666,0,1078.79,,5.84,2.94,91.22,8.41,11.33,80.26,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1266320145009927,666,0,1043.69,,5.84,2.94,91.22,8.41,11.33,80.26,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.12655147543950931,666,0,1088.62,,5.84,2.94,91.22,8.41,11.33,80.26,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.15164477920640257,666,0,1067.31,,5.84,2.94,91.22,8.41,11.33,80.26,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.137245699763298,687,0,1152.81,,1.94,0.68,97.38,5.75,8.23,86.02,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.12996534364138,687,0,1153.33,,1.94,0.68,97.38,5.75,8.23,86.02,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.15224589745268235,687,0,1193.29,,1.94,0.68,97.38,5.75,8.23,86.02,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.11898470224380969,687,0,1116.09,,1.94,0.68,97.38,5.75,8.23,86.02,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.091835431754589,976,0,1500.0,,15.84,5.0,79.16,0.0,0.02,99.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.08130522659876484,976,0,1462.41,,15.84,5.0,79.16,0.0,0.02,99.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.09468473782429991,976,0,1487.44,,15.84,5.0,79.16,0.0,0.02,99.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.07380559655169275,976,0,1481.04,,15.84,5.0,79.16,0.0,0.02,99.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.0891025513410568,304,0,1050.0,,0.19,0.16,99.65,11.96,8.27,79.77,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.09005266928976229,304,0,1008.18,,0.19,0.16,99.65,11.96,8.27,79.77,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.10244089349259919,304,0,1002.96,,0.19,0.16,99.65,11.96,8.27,79.77,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.10609622610177928,304,0,1007.91,,0.19,0.16,99.65,11.96,8.27,79.77,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1219205260276794,193,0,1019.99,,11.19,10.52,78.29,3.52,0.71,95.77,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.13566352409158952,193,0,1061.06,,11.19,10.52,78.29,3.52,0.71,95.77,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.14110335325114312,193,0,1050.8,,11.19,10.52,78.29,3.52,0.71,95.77,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.13309962765853256,193,0,1034.52,,11.19,10.52,78.29,3.52,0.71,95.77,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1447921246290207,11,0,2635.88,,13.02,8.58,78.39,70.55,8.58,20.87,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.15595197881214584,11,0,2539.55,,13.02,8.58,78.39,70.55,8.58,20.87,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1462348460669262,11,0,2639.63,,13.02,8.58,78.39,70.55,8.58,20.87,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.159095010393923,11,0,2626.07,,13.02,8.58,78.39,70.55,8.58,20.87,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1132701411843299,282,0,6800.0,,0.61,0.93,98.46,77.71,2.99,19.3,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.10867372102834404,282,0,6894.9,,0.61,0.93,98.46,77.71,2.99,19.3,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.10392867388436375,282,0,6555.04,,0.61,0.93,98.46,77.71,2.99,19.3,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.11238523214527973,282,0,6743.48,,0.61,0.93,98.46,77.71,2.99,19.3,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.0962280705571174,326,0,1696.16,,6.23,3.23,90.53,2.11,0.36,97.53,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.08553086817827235,326,0,1673.69,,6.23,3.23,90.53,2.11,0.36,97.53,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.0908837685501673,326,0,1666.9,,6.23,3.23,90.53,2.11,0.36,97.53,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.09140663374619457,326,0,1727.67,,6.23,3.23,90.53,2.11,0.36,97.53,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.1044376417994499,483,0,1200.0,,7.92,12.4,79.68,0.36,1.74,97.91,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.09631270078230132,483,0,1253.86,,7.92,12.4,79.68,0.36,1.74,97.91,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.12109156258097703,483,0,1197.71,,7.92,12.4,79.68,0.36,1.74,97.91,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.09757208999963746,483,0,1204.25,,7.92,12.4,79.68,0.36,1.74,97.91,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.0932486429810524,669,0,1300.0,,9.45,3.66,86.89,27.13,19.36,53.5,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.10719106253199738,669,0,1319.84,,9.45,3.66,86.89,27.13,19.36,53.5,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.10542431609893549,669,0,1304.25,,9.45,3.66,86.89,27.13,19.36,53.5,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.09856534815175723,669,0,1272.46,,9.45,3.66,86.89,27.13,19.36,53.5,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.0920028761029243,331,0,1106.75,,31.55,20.48,47.96,13.66,18.76,67.58,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
Karambit,Case Hardened,Minimal Wear,0.10139860259533594,331,0,1073.81,,31.55,20.48,47.96,13.66,18.76,67.58,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Minimal Wear)
